,LOCATION,PRICE,TYPE_OF_PROPERTY,POOL,GARAGE,DATE,BEDROOM,SQM
83543,BALZAN,295000.0,apartment,No,Yes,2019,3,160.0
83544,BALZAN,630000.0,house,No,No,2019,3,
83545,BALZAN,200000.0,maisonette,No,No,2019,3,
83546,BALZAN,385000.0,house,No,No,2019,3,160.0
83547,BALZAN,325000.0,apartment,No,No,2019,3,148.0
83548,BALZAN,260000.0,house,No,No,2019,3,
83549,BALZAN,595000.0,house,No,Yes,2019,3,
83550,BIRGUMA,320000.0,maisonette,No,No,2019,3,155.0
83551,BIRGUMA,320000.0,maisonette,No,No,2019,3,155.0
83552,BIRKIRKARA,218000.0,house,No,No,2019,3,
83553,BIRKIRKARA,210000.0,apartment,Yes,No,2019,2,
83554,BIRKIRKARA,330000.0,apartment,No,No,2019,5,220.0
83555,BIRKIRKARA,310000.0,maisonette,No,No,2019,3,
83556,BIRKIRKARA,920000.0,house,No,No,2019,4,200.0
83557,BIRKIRKARA,270000.0,house,No,No,2019,2,
83558,BIRKIRKARA,390000.0,house,No,No,2019,3,
83559,BIRKIRKARA,339000.0,house,No,No,2019,3,
83560,BIRKIRKARA,450000.0,house,No,No,2019,3,120.0
83561,BIRKIRKARA,185000.0,house,No,No,2019,3,
83562,BIRKIRKARA,250000.0,house,No,No,2019,3,
83563,BIRŻEBBUĠA,430000.0,house,No,Yes,2019,3,
83564,BUĠIBBA,170000.0,apartment,No,No,2019,2,
83565,BUĠIBBA,395000.0,apartment,No,No,2019,3,155.0
83566,BUĠIBBA,117000.0,apartment,No,No,2019,1,
83567,BUĠIBBA,117000.0,apartment,No,No,2019,3,
83568,BUĠIBBA,170000.0,apartment,No,No,2019,3,
83569,BUĠIBBA,175000.0,apartment,No,No,2019,3,
83570,COSPICUA,138000.0,apartment,No,No,2019,3,57.0
83571,COSPICUA,255000.0,house,No,No,2019,3,
83572,FGURA,360000.0,house,Yes,Yes,2019,3,
83573,FGURA,195000.0,apartment,No,Yes,2019,3,
83574,FGURA,190000.0,apartment,No,No,2019,3,
83575,FGURA,233860.0,apartment,No,No,2019,3,
83576,FGURA,250000.0,apartment,No,No,2019,3,
83577,FGURA,440000.0,house,No,Yes,2019,3,
83578,FLORIANA,468000.0,apartment,No,No,2019,3,155.0
83579,GĦARGĦUR,490000.0,house,No,Yes,2019,3,
83580,GĦARGĦUR,399000.0,house,No,No,2019,3,
83581,GĦARGĦUR,455000.0,house,No,Yes,2019,3,
83582,GĦARGĦUR,625000.0,house,No,No,2019,3,
83583,GĦARGĦUR,315000.0,apartment,No,No,2019,3,
83584,GĦAXAQ,410000.0,house,No,Yes,2019,3,
83585,GOZO,20000.0,apartment,No,Yes,2019,3,
83586,GOZO,340000.0,house,Yes,Yes,2019,3,
83587,GOZO,135000.0,apartment,No,No,2019,3,
83588,GOZO,180000.0,house,No,No,2019,2,
83589,GOZO,147000.0,apartment,Yes,No,2019,3,
83590,GOZO,265000.0,house,No,No,2019,3,
83591,GOZO,170000.0,house,Yes,Yes,2019,3,
83592,GOZO,135000.0,apartment,No,No,2019,3,175.0
83593,GOZO,125000.0,house,No,Yes,2019,3,
83594,GOZO,138000.0,apartment,No,No,2019,3,
83595,GOZO,235000.0,apartment,No,Yes,2019,3,
83596,GOZO,135000.0,apartment,Yes,No,2019,3,
83597,GOZO,198000.0,apartment,Yes,Yes,2019,3,
83598,GOZO,298000.0,house,Yes,No,2019,3,
83599,GOZO,170000.0,apartment,No,No,2019,2,
83600,GOZO,120000.0,apartment,No,No,2019,2,
83601,GOZO,169000.0,house,No,No,2019,2,
83602,GUARDAMANGIA,210000.0,apartment,No,No,2019,3,
83603,GŻIRA,250000.0,apartment,No,No,2019,2,
83604,GŻIRA,245000.0,apartment,No,No,2019,2,
83605,GŻIRA,180000.0,maisonette,No,No,2019,1,
83606,GŻIRA,890000.0,apartment,No,Yes,2019,3,
83607,GŻIRA,285000.0,apartment,No,No,2019,3,
83608,GŻIRA,218000.0,apartment,No,No,2019,2,
83609,GŻIRA,197000.0,apartment,No,No,2019,3,
83610,GŻIRA,196000.0,apartment,No,No,2019,1,
83611,ĦAMRUN,143000.0,house,No,No,2019,3,
83612,ĦAMRUN,320000.0,house,No,Yes,2019,2,
83613,ĦAMRUN,117000.0,maisonette,No,No,2019,1,
83614,ĦAMRUN,233000.0,house,No,No,2019,3,
83615,IKLIN,276000.0,apartment,No,No,2019,3,120.0
83616,IKLIN,295000.0,house,No,Yes,2019,3,160.0
83617,IKLIN,185000.0,house,No,No,2019,3,
83618,IKLIN,635000.0,house,No,Yes,2019,3,
83619,IKLIN,205000.0,apartment,No,No,2019,3,115.0
83620,KAPPARA,995000.0,villa,Yes,Yes,2019,3,360.0
83621,KAPPARA,155000.0,apartment,No,No,2019,2,
83622,MADLIENA,490000.0,apartment,No,No,2019,3,220.0
83623,MARSASCALA,235000.0,apartment,No,No,2019,3,
83624,MARSASCALA,650000.0,house,Yes,No,2019,3,330.0
83625,MARSASCALA,265000.0,apartment,No,No,2019,3,
83626,MARSASCALA,225000.0,apartment,No,No,2019,3,
83627,MARSASCALA,266000.0,maisonette,No,No,2019,3,
83628,MARSASCALA,490000.0,house,No,No,2019,3,
83629,MARSASCALA,150000.0,apartment,No,No,2019,3,
83630,MARSAXLOKK,695000.0,house,No,Yes,2019,3,
83631,MELLIEĦA,460000.0,apartment,Yes,Yes,2019,3,
83632,MELLIEĦA,742000.0,house,No,No,2019,3,
83633,MELLIEĦA,450000.0,house,No,Yes,2019,4,
83634,MELLIEĦA,1900000.0,villa,Yes,No,2019,3,
83635,MELLIEĦA,255000.0,apartment,No,Yes,2019,2,
83636,MELLIEĦA,670000.0,apartment,Yes,No,2019,3,230.0
83637,MENSIJA,499000.0,apartment,No,Yes,2019,3,180.0
83638,MENSIJA,875000.0,villa,No,Yes,2019,3,
83639,MOSTA,275000.0,apartment,No,No,2019,3,160.0
83640,MOSTA,315000.0,apartment,No,No,2019,4,250.0
83641,MOSTA,372000.0,maisonette,No,No,2019,3,250.0
83642,MOSTA,1035000.0,house,Yes,Yes,2019,4,
83643,MOSTA,685000.0,house,No,No,2019,3,
83644,MOSTA,685000.0,house,No,No,2019,3,
83645,MOSTA,730000.0,house,No,Yes,2019,3,
83646,MOSTA,275000.0,apartment,No,No,2019,3,160.0
83647,MOSTA,260000.0,house,No,No,2019,2,
83648,MOSTA,1050000.0,house,Yes,Yes,2019,3,
83649,MOSTA,275000.0,apartment,No,No,2019,3,
83650,MOSTA,1450000.0,house,No,No,2019,3,
83651,MOSTA,395000.0,maisonette,No,No,2019,3,252.0
83652,MOSTA,295000.0,apartment,No,Yes,2019,3,
83653,MOSTA,278000.0,apartment,No,Yes,2019,3,
83654,MOSTA,233000.0,apartment,No,No,2019,3,
83655,MOSTA,290000.0,apartment,No,Yes,2019,3,
83656,MOSTA,372000.0,house,No,No,2019,3,
83657,MOSTA,372000.0,house,No,No,2019,3,
83658,MOSTA,655000.0,house,No,Yes,2019,3,
83659,MSIDA,268000.0,house,No,No,2019,3,260.0
83660,MSIDA,230000.0,apartment,No,No,2019,3,
83661,MSIDA,250000.0,apartment,No,Yes,2019,2,
83662,MSIDA,250000.0,apartment,No,Yes,2019,3,
83663,MTARFA,499000.0,house,No,No,2019,3,
83664,NAXXAR,750000.0,house,No,Yes,2019,3,
83665,NAXXAR,356000.0,maisonette,No,No,2019,3,
83666,NAXXAR,360000.0,maisonette,No,No,2019,3,
83667,NAXXAR,360000.0,maisonette,No,No,2019,3,200.0
83668,NAXXAR,375000.0,house,No,No,2019,3,
83669,PAOLA,350000.0,house,No,Yes,2019,3,
83670,PAOLA,330000.0,house,No,No,2019,3,
83671,PIETÀ,235000.0,apartment,No,No,2019,3,125.0
83672,PIETÀ,190000.0,apartment,No,No,2019,3,
83673,PORTOMASO,1000000.0,apartment,No,Yes,2019,3,
83674,QAWRA,300000.0,apartment,No,No,2019,3,200.0
83675,QAWRA,185000.0,apartment,No,No,2019,3,
83676,QAWRA,200000.0,apartment,No,No,2019,2,
83677,QAWRA,164000.0,apartment,No,No,2019,2,
83678,QAWRA,112000.0,maisonette,No,No,2019,3,
83679,QAWRA,142000.0,apartment,No,No,2019,3,
83680,QAWRA,174000.0,apartment,No,No,2019,2,
83681,QAWRA,160000.0,apartment,No,No,2019,2,
83682,QAWRA,176000.0,apartment,No,No,2019,2,
83683,QAWRA,175000.0,apartment,No,Yes,2019,3,
83684,QORMI,250000.0,apartment,No,Yes,2019,3,
83685,QORMI,150000.0,house,No,No,2019,2,
83686,QORMI,130000.0,apartment,No,Yes,2019,3,
83687,RABAT,1500000.0,house,No,Yes,2019,3,800.0
83688,SALINA,1400000.0,house,No,No,2019,3,600.0
83689,SAN ĠWANN,950000.0,villa,No,Yes,2019,3,
83690,SAN ĠWANN,230000.0,apartment,No,No,2019,3,
83691,SAN ĠWANN,1395000.0,villa,Yes,Yes,2019,3,
83692,SAN ĠWANN,235000.0,apartment,No,Yes,2019,3,120.0
83693,SAN ĠWANN,340000.0,house,No,No,2019,3,
83694,ST PAUL,835000.0,villa,No,No,2019,3,300.0
83695,ST PAUL,250000.0,apartment,No,Yes,2019,3,
83696,ST PAUL,430000.0,maisonette,No,No,2019,3,
83697,SENGLEA ,190000.0,maisonette,No,No,2019,1,
83698,SIĠĠIEWI,860000.0,house,No,No,2019,3,1400.0
83699,SIĠĠIEWI,199000.0,house,No,Yes,2019,1,
83700,SIĠĠIEWI,320000.0,house,No,No,2019,3,
83701,SIĠĠIEWI,460000.0,house,No,No,2019,3,
83702,SLIEMA ,370000.0,apartment,No,Yes,2019,3,
83703,SLIEMA ,975000.0,apartment,No,No,2019,3,250.0
83704,SLIEMA ,675000.0,apartment,No,No,2019,3,166.0
83705,SLIEMA ,890000.0,apartment,No,No,2019,4,
83706,SLIEMA,695000.0,apartment,No,Yes,2019,3,180.0
83707,SLIEMA,430000.0,apartment,No,Yes,2019,3,
83708,SLIEMA,495000.0,apartment,No,No,2019,3,
83709,SLIEMA,565000.0,house,No,No,2019,3,
83710,SLIEMA,650000.0,apartment,No,Yes,2019,3,168.0
83711,SLIEMA,445000.0,house,No,Yes,2019,3,25.0
83712,SLIEMA,275000.0,apartment,No,No,2019,3,
83713,SLIEMA,445000.0,house,No,No,2019,3,
83714,SLIEMA,350000.0,maisonette,No,No,2019,2,
83715,SLIEMA,159500.0,maisonette,No,No,2019,1,
83716,SLIEMA,1450000.0,house,No,Yes,2019,3,
83717,SLIEMA,460000.0,apartment,No,No,2019,2,
83718,SLIEMA,450000.0,apartment,No,No,2019,3,
83719,SLIEMA,760000.0,apartment,No,No,2019,3,
83720,SLIEMA,365000.0,apartment,No,Yes,2019,3,160.0
83721,SLIEMA,350000.0,maisonette,No,No,2019,2,
83722,SLIEMA,645000.0,house,No,Yes,2019,2,150.0
83723,SLIEMA,1300000.0,house,No,No,2019,3,180.0
83724,SLIEMA,495000.0,house,No,No,2019,3,
83725,SLIEMA,850000.0,apartment,No,No,2019,3,235.0
83726,SLIEMA,895000.0,apartment,No,Yes,2019,3,220.0
83727,SLIEMA,1550000.0,house,No,No,2019,5,
83728,SLIEMA,279000.0,apartment,No,No,2019,2,
83729,SLIEMA ,389000.0,apartment,No,Yes,2019,3,170.0
83730,ST JULIANS,240000.0,villa,No,No,2019,3,
83731,ST JULIANS,875000.0,villa,No,Yes,2019,3,
83732,ST JULIANS,955000.0,villa,Yes,Yes,2019,3,
83733,ST JULIANS,780000.0,apartment,No,No,2019,3,225.0
83734,ST JULIANS,210000.0,house,No,No,2019,2,
83735,ST JULIANS,282000.0,maisonette,No,No,2019,3,118.0
83736,ST JULIANS,495000.0,apartment,No,No,2019,3,
83737,ST JULIANS,650000.0,maisonette,No,No,2019,3,200.0
83738,ST JULIANS,410000.0,maisonette,No,Yes,2019,3,
83739,ST JULIANS,210000.0,house,No,No,2019,3,
83740,ST JULIANS,210000.0,house,No,No,2019,1,
83741,ST JULIANS,430000.0,apartment,No,Yes,2019,3,
83742,ST JULIANS,375000.0,apartment,No,No,2019,3,
83743,ST PAUL,220000.0,apartment,No,No,2019,3,
83744,ST PAUL,240000.0,house,No,No,2019,2,
83745,ST PAUL,450000.0,apartment,No,No,2019,3,
83746,ST PAUL,279000.0,apartment,Yes,No,2019,3,
83747,ST PAUL,199000.0,apartment,No,No,2019,3,
83748,ST VENERA,340000.0,house,No,No,2019,3,
83749,ST VENERA,230000.0,apartment,No,No,2019,3,
83750,ST VENERA,155000.0,maisonette,No,No,2019,1,
83751,ST VENERA,750000.0,house,No,No,2019,3,200.0
83752,ST VENERA,165000.0,apartment,No,No,2019,3,140.0
83753,ST VENERA,190000.0,apartment,No,No,2019,3,
83754,ST VENERA,235000.0,maisonette,No,No,2019,3,
83755,ST VENERA,300000.0,maisonette,No,No,2019,3,160.0
83756,SWATAR,145000.0,apartment,No,No,2019,1,
83757,SWATAR,287000.0,maisonette,No,Yes,2019,3,
83758,SWATAR,145000.0,apartment,No,No,2019,2,
83759,SWIEQI,238000.0,maisonette,No,No,2019,3,
83760,SWIEQI,235000.0,maisonette,No,No,2019,1,66.0
83761,SWIEQI,320000.0,apartment,No,No,2019,2,
83762,SWIEQI,280000.0,apartment,No,No,2019,3,
83763,SWIEQI,350000.0,apartment,No,No,2019,3,50.0
83764,SWIEQI,295000.0,apartment,No,No,2019,2,
83765,SWIEQI,305000.0,maisonette,No,Yes,2019,3,160.0
83766,TA' XBIEX,210000.0,apartment,No,No,2019,2,
83767,TA' XBIEX,1200000.0,apartment,No,Yes,2019,3,200.0
83768,TA' XBIEX,225000.0,apartment,No,No,2019,3,
83769,TA' XBIEX,265000.0,apartment,No,Yes,2019,3,
83770,TA' XBIEX,280000.0,apartment,No,No,2019,3,
83771,TAL-IBRAĠ,388000.0,apartment,No,No,2019,3,
83772,TAL-IBRAĠ,375000.0,apartment,No,Yes,2019,3,138.0
83773,TIGNÉ POINT,985000.0,apartment,No,No,2019,3,
83774,VALLETTA,225000.0,apartment,No,No,2019,3,55.0
83775,VALLETTA,550000.0,apartment,No,No,2019,1,
83776,VALLETTA,595000.0,house,No,No,2019,2,
83777,XEMXIJA,689000.0,maisonette,Yes,No,2019,3,
83778,XEMXIJA,875000.0,villa,No,Yes,2019,3,
83779,XGĦAJRA,275000.0,apartment,No,No,2019,3,
83780,ŻABBAR,295000.0,house,No,No,2019,4,
83781,ŻABBAR,215000.0,apartment,No,No,2019,3,
83782,ŻEBBUĠ,266000.0,apartment,No,No,2019,4,
83783,ŻEBBUĠ,450000.0,house,No,No,2019,3,
83784,ŻEBBUĠ,530000.0,house,No,Yes,2019,3,
83785,ŻEBBUĠ,248000.0,apartment,No,No,2019,3,
83786,ŻEBBUĠ,459000.0,house,No,No,2019,3,
83787,ŻEBBUĠ,385000.0,house,No,No,2019,3,
83788,ŻEBBUĠ,287000.0,house,No,No,2019,3,
83789,ŻEBBUĠ,350000.0,house,No,Yes,2019,3,
83790,ŻURRIEQ,425000.0,house,No,No,2019,4,260.0
83791,ŻURRIEQ,235000.0,house,No,No,2019,3,
83792,ŻURRIEQ,235000.0,house,No,Yes,2019,3,
83793,ŻURRIEQ,213000.0,house,No,No,2019,3,
83794,FGURA,290000.0,maisonette,No,Yes,2019,3,
83795,GOZO,160000.0,apartment,No,Yes,2019,3,
83796,RABAT,375000.0,house,No,No,2019,3,
83797,TAL-IBRAĠ,375000.0,apartment,No,No,2019,3,
83798,GOZO,875000.0,house,No,No,2019,4,
83799,QAWRA,122000.0,maisonette,No,No,2019,3,
83800,SIĠĠIEWI,295000.0,apartment,No,No,2019,3,60.0
83801,TAL-IBRAĠ,430000.0,apartment,No,No,2019,3,
83802,ATTARD,695000.0,house,No,Yes,2019,3,
83803,GOZO,174000.0,apartment,No,No,2019,3,
83804,GOZO,425000.0,house,Yes,Yes,2019,3,
83805,GOZO,169000.0,house,No,No,2019,2,
83806,MADLIENA,3650000.0,villa,Yes,No,2019,3,450.0
83807,MĠARR,450000.0,house,No,Yes,2019,3,
83808,SIĠĠIEWI,435000.0,maisonette,No,Yes,2019,3,
83809,TAL-IBRAĠ,569000.0,maisonette,No,No,2019,3,
83810,VALLETTA,225000.0,apartment,No,No,2019,1,
83811,GOZO,180000.0,house,No,No,2019,2,
83812,GOZO,390000.0,house,Yes,No,2019,3,
83813,MOSTA,290000.0,apartment,No,No,2019,3,
83814,NAXXAR,300000.0,apartment,No,No,2019,3,
83815,MARSASCALA,390000.0,house,No,No,2019,3,
83816,SLIEMA,320000.0,apartment,No,Yes,2019,3,160.0
83817,ATTARD,980000.0,house,Yes,No,2019,3,110.0
83818,ATTARD,850000.0,villa,Yes,Yes,2019,3,
83819,BAĦAR IĊ-ĊAGĦAQ,245000.0,apartment,No,No,2019,3,
83820,BAĦAR IĊ-ĊAGĦAQ,425000.0,maisonette,No,Yes,2019,3,
83821,BAĦRIJA,280000.0,apartment,No,Yes,2019,3,
83822,BALZAN,295000.0,apartment,No,Yes,2019,3,
83823,BALZAN,385000.0,house,No,No,2019,3,160.0
83824,BIRKIRKARA,218000.0,house,No,No,2019,3,
83825,BIRKIRKARA,360000.0,apartment,No,Yes,2019,3,
83826,BIRKIRKARA,920000.0,house,No,No,2019,4,200.0
83827,BIRKIRKARA,212000.0,maisonette,No,No,2019,3,
83828,BIRKIRKARA,390000.0,house,No,No,2019,3,
83829,BIRKIRKARA,350000.0,maisonette,No,Yes,2019,3,
83830,BIRKIRKARA,129000.0,house,No,No,2019,3,
83831,BIRKIRKARA,390000.0,house,No,No,2019,3,
83832,BIRKIRKARA,339000.0,house,No,No,2019,3,
83833,BIRKIRKARA,298000.0,house,No,Yes,2019,3,
83834,BIRKIRKARA,200000.0,house,No,No,2019,3,
83835,BIRKIRKARA,371000.0,maisonette,No,No,2019,3,135.0
83836,BIRKIRKARA,250000.0,house,No,No,2019,3,
83837,BIRŻEBBUĠA,179000.0,apartment,No,No,2019,3,
83838,BIRŻEBBUĠA,430000.0,house,No,Yes,2019,3,
83839,BIRŻEBBUĠA,235000.0,house,No,Yes,2019,3,
83840,BUĠIBBA,170000.0,apartment,No,No,2019,2,
83841,BUĠIBBA,395000.0,apartment,No,No,2019,3,155.0
83842,BUĠIBBA,165000.0,house,No,No,2019,1,
83843,BUĠIBBA,117000.0,apartment,No,No,2019,1,
83844,BUĠIBBA,170000.0,apartment,No,No,2019,3,
83845,BUĠIBBA,375000.0,apartment,No,No,2019,3,
83846,BURMARRAD,255000.0,apartment,No,No,2019,3,
83847,COSPICUA,115000.0,apartment,No,No,2019,3,57.0
83848,COSPICUA,164000.0,maisonette,No,No,2019,3,
83849,FGURA,360000.0,house,Yes,Yes,2019,3,
83850,FGURA,290000.0,maisonette,No,No,2019,3,
83851,FGURA,250000.0,apartment,No,No,2019,3,
83852,FGURA,167000.0,maisonette,No,No,2019,2,
83853,FGURA,440000.0,house,No,Yes,2019,3,
83854,FGURA,430000.0,house,No,No,2019,3,
83855,FGURA,212600.0,apartment,No,No,2019,3,
83856,FGURA,510000.0,house,No,No,2019,3,
83857,GĦARGĦUR,490000.0,house,No,Yes,2019,3,
83858,GĦARGĦUR,299000.0,apartment,No,No,2019,3,
83859,GĦARGĦUR,299000.0,apartment,No,No,2019,3,
83860,GĦARGĦUR,315000.0,apartment,No,No,2019,3,
83861,GĦARGĦUR,265000.0,maisonette,No,No,2019,3,
83862,GĦARGĦUR,199000.0,house,No,No,2019,3,
83863,GĦAXAQ,350000.0,house,No,Yes,2019,3,
83864,GĦAXAQ,265000.0,apartment,No,No,2019,3,
83865,GOZO,190000.0,apartment,No,No,2019,3,
83866,GOZO,189000.0,apartment,Yes,No,2019,3,
83867,GOZO,163000.0,apartment,No,No,2019,2,
83868,GOZO,212000.0,apartment,No,Yes,2019,3,
83869,GOZO,156000.0,apartment,No,No,2019,2,
83870,GOZO,290000.0,house,No,No,2019,2,
83871,GOZO,95000.0,apartment,No,Yes,2019,3,
83872,GOZO,165000.0,apartment,No,No,2019,3,
83873,GOZO,123000.0,apartment,No,No,2019,3,
83874,GOZO,142000.0,apartment,No,No,2019,3,
83875,GOZO,200000.0,apartment,Yes,No,2019,3,
83876,GOZO,135000.0,apartment,No,No,2019,3,175.0
83877,GOZO,125000.0,house,No,No,2019,2,
83878,GOZO,119000.0,apartment,No,No,2019,3,
83879,GOZO,192000.0,apartment,No,Yes,2019,3,
83880,GOZO,169000.0,house,No,No,2019,2,
83881,GUARDAMANGIA,210000.0,apartment,No,No,2019,3,
83882,GUARDAMANGIA,320000.0,apartment,No,No,2019,3,
83883,GŻIRA,250000.0,apartment,No,No,2019,2,
83884,GŻIRA,245000.0,apartment,No,No,2019,3,
83885,GŻIRA,374000.0,apartment,No,Yes,2019,3,
83886,GŻIRA,280000.0,apartment,No,No,2019,3,
83887,GŻIRA,890000.0,apartment,No,Yes,2019,3,
83888,GŻIRA,259000.0,apartment,No,No,2019,2,
83889,GŻIRA,225000.0,apartment,No,No,2019,2,
83890,GŻIRA,285000.0,apartment,No,No,2019,3,
83891,GŻIRA,260000.0,apartment,No,No,2019,2,
83892,GŻIRA,259000.0,apartment,No,No,2019,3,
83893,GŻIRA,187000.0,apartment,No,No,2019,3,
83894,GŻIRA,260000.0,apartment,No,No,2019,3,
83895,ĦAMRUN,140000.0,maisonette,No,No,2019,3,
83896,ĦAMRUN,320000.0,house,No,Yes,2019,2,
83897,ĦAMRUN,233000.0,house,No,No,2019,3,
83898,IKLIN,276000.0,apartment,No,No,2019,3,120.0
83899,IKLIN,285000.0,house,No,Yes,2019,3,170.0
83900,IKLIN,210000.0,apartment,No,No,2019,3,
83901,IKLIN,295000.0,house,No,Yes,2019,3,
83902,IKLIN,210000.0,apartment,No,No,2019,3,
83903,IKLIN,635000.0,house,No,Yes,2019,3,
83904,KAPPARA,995000.0,villa,No,Yes,2019,3,360.0
83905,LIJA,299000.0,apartment,No,Yes,2019,3,146.0
83906,LIJA,228000.0,apartment,No,No,2019,3,
83907,LUQA,380000.0,house,No,No,2019,3,85.0
83908,MADLIENA,490000.0,apartment,No,No,2019,3,220.0
83909,MARSA,135000.0,maisonette,No,No,2019,3,
83910,MARSA,220000.0,house,No,Yes,2019,2,
83911,MARSASCALA,225000.0,apartment,No,No,2019,3,
83912,MARSASCALA,266000.0,maisonette,No,No,2019,3,
83913,MARSAXLOKK,1250000.0,house,Yes,No,2019,3,600.0
83914,MELLIEĦA,2300000.0,villa,Yes,Yes,2019,3,
83915,MELLIEĦA,460000.0,apartment,Yes,Yes,2019,3,
83916,MELLIEĦA,450000.0,house,No,Yes,2019,4,
83917,MELLIEĦA,265000.0,house,No,No,2019,2,
83918,MELLIEĦA,265000.0,apartment,No,No,2019,3,
83919,MELLIEĦA,1140000.0,villa,No,Yes,2019,3,1124.0
83920,MENSIJA,499000.0,apartment,No,Yes,2019,3,180.0
83921,MENSIJA,499000.0,apartment,No,No,2019,3,180.0
83922,MENSIJA,875000.0,villa,No,Yes,2019,3,
83923,MOSTA,395000.0,maisonette,No,No,2019,3,252.0
83924,MOSTA,315000.0,apartment,No,No,2019,4,250.0
83925,MOSTA,1035000.0,house,Yes,Yes,2019,4,
83926,MOSTA,685000.0,house,No,No,2019,3,
83927,MOSTA,685000.0,house,No,No,2019,3,
83928,MOSTA,1050000.0,house,Yes,Yes,2019,3,200.0
83929,MOSTA,275000.0,apartment,No,No,2019,3,
83930,MOSTA,275000.0,apartment,No,No,2019,3,160.0
83931,MOSTA,1450000.0,house,No,No,2019,3,
83932,MOSTA,345000.0,apartment,No,Yes,2019,3,
83933,MOSTA,285000.0,house,No,No,2019,2,
83934,MOSTA,285000.0,maisonette,No,No,2019,3,
83935,MOSTA,345000.0,house,No,No,2019,3,
83936,MOSTA,278000.0,apartment,No,Yes,2019,3,
83937,MOSTA,372000.0,house,No,No,2019,3,
83938,MOSTA,319000.0,house,No,No,2019,3,
83939,MOSTA,325000.0,apartment,No,Yes,2019,3,
83940,MOSTA,240000.0,maisonette,No,No,2019,3,
83941,MSIDA,289000.0,house,No,No,2019,3,100.0
83942,MSIDA,230000.0,apartment,No,No,2019,3,
83943,MSIDA,210000.0,apartment,No,No,2019,2,
83944,MSIDA,180000.0,apartment,No,No,2019,3,170.0
83945,MSIDA,180000.0,apartment,No,No,2019,3,
83946,MSIDA,165000.0,apartment,No,No,2019,3,
83947,MSIDA,273000.0,apartment,No,No,2019,3,
83948,MSIDA,185000.0,apartment,No,No,2019,3,82.0
83949,MTARFA,2500000.0,house,No,No,2019,3,500.0
83950,NAXXAR,300000.0,apartment,No,Yes,2019,3,155.0
83951,NAXXAR,430000.0,house,No,No,2019,3,170.0
83952,NAXXAR,572500.0,house,No,No,2019,3,
83953,NAXXAR,300000.0,apartment,No,No,2019,3,
83954,NAXXAR,356000.0,maisonette,No,No,2019,3,
83955,NAXXAR,290000.0,apartment,No,No,2019,3,
83956,NAXXAR,365000.0,maisonette,No,No,2019,3,234.0
83957,NAXXAR,300000.0,apartment,No,No,2019,3,
83958,PAOLA,350000.0,house,No,Yes,2019,3,
83959,PAOLA,199000.0,house,No,No,2019,3,
83960,PIETÀ,190000.0,apartment,No,No,2019,3,
83961,QAWRA,195000.0,apartment,No,No,2019,2,
83962,QAWRA,176000.0,apartment,No,No,2019,2,
83963,QAWRA,350000.0,house,No,No,2019,3,
83964,QAWRA,185000.0,apartment,No,No,2019,3,
83965,QORMI,130000.0,apartment,No,No,2019,3,
83966,QORMI,150000.0,house,No,No,2019,3,
83967,QRENDI,350000.0,house,No,No,2019,3,
83968,QRENDI,350000.0,house,No,No,2019,3,
83969,RABAT,585000.0,house,No,No,2019,3,40.0
83970,RABAT,200000.0,apartment,No,No,2019,3,
83971,SAN ĠWANN,379000.0,house,No,No,2019,3,
83972,SAN ĠWANN,415000.0,apartment,No,No,2019,3,
83973,SAN ĠWANN,340000.0,house,No,No,2019,3,
83974,SAN ĠWANN,250000.0,apartment,No,No,2019,3,
83975,ST PAUL,430000.0,maisonette,No,No,2019,3,
83976,SENGLEA ,570000.0,apartment,No,No,2019,3,
83977,SENGLEA,190000.0,maisonette,No,No,2019,1,
83978,SIĠĠIEWI,860000.0,house,No,No,2019,3,400.0
83979,SIĠĠIEWI,199000.0,house,No,Yes,2019,1,
83980,SIĠĠIEWI,255000.0,apartment,No,No,2019,3,
83981,SIĠĠIEWI,460000.0,house,No,No,2019,3,
83982,SIĠĠIEWI,191000.0,apartment,No,No,2019,3,
83983,SLIEMA ,365000.0,apartment,No,Yes,2019,3,
83984,SLIEMA ,975000.0,apartment,No,No,2019,3,220.0
83985,SLIEMA,495000.0,apartment,No,Yes,2019,3,
83986,SLIEMA,256000.0,apartment,No,No,2019,2,
83987,SLIEMA,460000.0,apartment,No,Yes,2019,3,
83988,SLIEMA,380000.0,apartment,No,No,2019,3,
83989,SLIEMA,975000.0,apartment,No,No,2019,4,220.0
83990,SLIEMA,850000.0,apartment,No,No,2019,3,235.0
83991,SLIEMA,249000.0,apartment,No,No,2019,2,70.0
83992,SLIEMA,429000.0,house,No,Yes,2019,3,25.0
83993,SLIEMA,445000.0,house,No,No,2019,3,
83994,SLIEMA,580000.0,house,No,No,2019,3,
83995,SLIEMA,530000.0,apartment,No,No,2019,3,
83996,SLIEMA,785000.0,apartment,No,No,2019,3,
83997,SLIEMA,375000.0,maisonette,No,No,2019,2,
83998,SLIEMA,350000.0,maisonette,No,No,2019,2,
83999,SLIEMA,1450000.0,house,No,Yes,2019,3,
84000,SLIEMA,599000.0,apartment,No,Yes,2019,3,
84001,SLIEMA,380000.0,apartment,No,No,2019,3,130.0
84002,SLIEMA,256000.0,apartment,No,No,2019,2,
84003,SLIEMA,645000.0,house,No,Yes,2019,2,150.0
84004,SLIEMA,1300000.0,house,No,No,2019,3,180.0
